framework,family,class,parameter_name,value_default,value_type,description
tpot,classification,HistGradientBoostingRegressor,interaction_cst,None,NoneType,"Specify interaction constraints, the sets of features which can
interact with each other in child node splits.

Each item specifies the set of feature indices that are allowed
to interact with each other. If there are more features than
specified in these constraints, they are treated as if they were
specified as an additional set.

The strings ""pairwise"" and ""no_interactions"" are shorthands for
allowing only pairwise or no interactions, respectively.

For instance, with 5 features in total, `interaction_cst=[{0, 1}]`
is equivalent to `interaction_cst=[{0, 1}, {2, 3, 4}]`,
and specifies that each branch of a tree will either only split
on features 0 and 1 or only split on features 2, 3 and 4.

.. versionadded:: 1.2"
tpot,classification,HistGradientBoostingRegressor,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble. For results to be valid, the
estimator should be re-trained on the same data only.
See :term:`the Glossary <warm_start>`."
tpot,classification,HistGradientBoostingRegressor,early_stopping,auto,str,"If 'auto', early stopping is enabled if the sample size is larger than
10000. If True, early stopping is enabled, otherwise early stopping is
disabled.

.. versionadded:: 0.23"
tpot,classification,HistGradientBoostingRegressor,scoring,loss,str,"Scoring parameter to use for early stopping. It can be a single
string (see :ref:`scoring_parameter`) or a callable (see
:ref:`scoring`). If None, the estimator's default scorer is used. If
``scoring='loss'``, early stopping is checked w.r.t the loss value.
Only used if early stopping is performed."
tpot,classification,HistGradientBoostingRegressor,validation_fraction,0.1,float,"Proportion (or absolute size) of training data to set aside as
validation data for early stopping. If None, early stopping is done on
the training data. Only used if early stopping is performed."
tpot,classification,HistGradientBoostingRegressor,n_iter_no_change,10,int,"Used to determine when to ""early stop"". The fitting process is
stopped when none of the last ``n_iter_no_change`` scores are better
than the ``n_iter_no_change - 1`` -th-to-last one, up to some
tolerance. Only used if early stopping is performed."
tpot,classification,HistGradientBoostingRegressor,tol,1e-07,float,"The absolute tolerance to use when comparing scores during early
stopping. The higher the tolerance, the more likely we are to early
stop: higher tolerance means that it will be harder for subsequent
iterations to be considered an improvement upon the reference score."
tpot,classification,HistGradientBoostingRegressor,verbose,0,int,"The verbosity level. If not zero, print some information about the
fitting process."
tpot,classification,HistGradientBoostingRegressor,random_state,None,NoneType,"Pseudo-random number generator to control the subsampling in the
binning process, and the train/validation data split if early stopping
is enabled.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,regression,KNeighborsRegressor,algorithm,auto,str,"Algorithm used to compute the nearest neighbors:

- 'ball_tree' will use :class:`BallTree`
- 'kd_tree' will use :class:`KDTree`
- 'brute' will use a brute-force search.
- 'auto' will attempt to decide the most appropriate algorithm
  based on the values passed to :meth:`fit` method.
Note: fitting on sparse input will override the setting of
this parameter, using brute force."
tpot,regression,KNeighborsRegressor,leaf_size,30,int,"Leaf size passed to BallTree or KDTree.  This can affect the
speed of the construction and query, as well as the memory
required to store the tree.  The optimal value depends on the
nature of the problem."
tpot,regression,KNeighborsRegressor,metric,minkowski,str,"Metric to use for distance computation. Default is ""minkowski"", which
results in the standard Euclidean distance when p = 2. See the
documentation of `scipy.spatial.distance
<https://docs.scipy.org/doc/scipy/reference/spatial.distance.html>`_ and
the metrics listed in
:class:`~sklearn.metrics.pairwise.distance_metrics` for valid metric
values.

If metric is ""precomputed"", X is assumed to be a distance matrix and
must be square during fit. X may be a :term:`sparse graph`, in which
case only ""nonzero"" elements may be considered neighbors.

If metric is a callable function, it takes two arrays representing 1D
vectors as inputs and must return one value indicating the distance
between those vectors. This works for Scipy's metrics, but is less
efficient than passing the metric name as a string."
tpot,regression,KNeighborsRegressor,metric_params,None,NoneType,Additional keyword arguments for the metric function.
tpot,regression,KNeighborsRegressor,n_jobs,None,NoneType,"The number of parallel jobs to run for neighbors search.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details.
Doesn't affect :meth:`fit` method."
tpot,classification,LGBMRegressor,boosting_type,gbdt,str,"'gbdt', traditional Gradient Boosting Decision Tree.
'dart', Dropouts meet Multiple Additive Regression Trees.
'rf', Random Forest."
tpot,classification,LGBMRegressor,num_leaves,31,int,Maximum tree leaves for base learners.
tpot,classification,LGBMRegressor,max_depth,-1,int,"Maximum tree depth for base learners, <=0 means no limit.
If setting this to a positive value, consider also changing ``num_leaves`` to ``<= 2^max_depth``."
tpot,classification,LGBMRegressor,learning_rate,0.1,float,"Boosting learning rate.
You can use ``callbacks`` parameter of ``fit`` method to shrink/adapt learning rate
in training using ``reset_parameter`` callback.
Note, that this will ignore the ``learning_rate`` argument in training."
tpot,classification,LGBMRegressor,n_estimators,100,int,Number of boosted trees to fit.
tpot,classification,LGBMRegressor,subsample_for_bin,200000,int,Number of samples for constructing bins.
tpot,classification,LGBMRegressor,objective,None,NoneType,"Specify the learning task and the corresponding learning objective or
a custom objective function to be used (see note below).
Default: 'regression' for LGBMRegressor, 'binary' or 'multiclass' for LGBMClassifier, 'lambdarank' for LGBMRanker."
tpot,classification,LGBMRegressor,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
Use this parameter only for multi-class classification task;
for binary classification task you may use ``is_unbalance`` or ``scale_pos_weight`` parameters.
Note, that the usage of all these parameters will result in poor estimates of the individual class probabilities.
You may want to consider performing probability calibration
(https://scikit-learn.org/stable/modules/calibration.html) of your model.
The 'balanced' mode uses the values of y to automatically adjust weights
inversely proportional to class frequencies in the input data as ``n_samples / (n_classes * np.bincount(y))``.
If None, all classes are supposed to have weight one.
Note, that these weights will be multiplied with ``sample_weight`` (passed through the ``fit`` method)
if ``sample_weight`` is specified."
tpot,classification,LGBMRegressor,min_split_gain,0.0,float,Minimum loss reduction required to make a further partition on a leaf node of the tree.
tpot,classification,LGBMRegressor,min_child_weight,0.001,float,Minimum sum of instance weight (Hessian) needed in a child (leaf).
tpot,classification,LGBMRegressor,min_child_samples,20,int,Minimum number of data needed in a child (leaf).
tpot,classification,LGBMRegressor,subsample,1.0,float,Subsample ratio of the training instance.
tpot,classification,LGBMRegressor,subsample_freq,0,int,"Frequency of subsample, <=0 means no enable."
tpot,classification,LGBMRegressor,colsample_bytree,1.0,float,Subsample ratio of columns when constructing each tree.
tpot,classification,LGBMRegressor,reg_alpha,0.0,float,L1 regularization term on weights.
tpot,classification,LGBMRegressor,reg_lambda,0.0,float,L2 regularization term on weights.
tpot,classification,LGBMRegressor,random_state,None,NoneType,"Random number seed.
If int, this number is used to seed the C++ code.
If RandomState or Generator object (numpy), a random integer is picked based on its state to seed the C++ code.
If None, default seeds in C++ code are used."
tpot,classification,LGBMRegressor,n_jobs,None,NoneType,"Number of parallel threads to use for training (can be changed at prediction time by
passing it as an extra keyword argument).

For better performance, it is recommended to set this to the number of physical cores
in the CPU.

Negative integers are interpreted as following joblib's formula (n_cpus + 1 + n_jobs), just like
scikit-learn (so e.g. -1 means using all threads). A value of zero corresponds the default number of
threads configured for OpenMP in the system. A value of ``None`` (the default) corresponds
to using the number of physical cores in the system (its correct detection requires
either the ``joblib`` or the ``psutil`` util libraries to be installed).

.. versionchanged:: 4.0.0"
tpot,classification,LGBMRegressor,importance_type,split,str,"The type of feature importance to be filled into ``feature_importances_``.
If 'split', result contains numbers of times the feature is used in a model.
If 'gain', result contains total gains of splits which use the feature."
tpot,classification,Lars,fit_intercept,True,bool,"Whether to calculate the intercept for this model. If set
to false, no intercept will be used in calculations
(i.e. data is expected to be centered)."
tpot,classification,Lars,verbose,False,bool,Sets the verbosity amount.
tpot,classification,Lars,normalize,deprecated,str,"This parameter is ignored when ``fit_intercept`` is set to False.
If True, the regressors X will be normalized before regression by
subtracting the mean and dividing by the l2-norm.
If you wish to standardize, please use
:class:`~sklearn.preprocessing.StandardScaler` before calling ``fit``
on an estimator with ``normalize=False``.

.. versionchanged:: 1.2
   default changed from True to False in 1.2.

.. deprecated:: 1.2
    ``normalize`` was deprecated in version 1.2 and will be removed in 1.4."
tpot,classification,Lars,precompute,auto,str,"Whether to use a precomputed Gram matrix to speed up
calculations. If set to ``'auto'`` let us decide. The Gram
matrix can also be passed as argument."
tpot,classification,Lars,n_nonzero_coefs,500,int,Target number of non-zero coefficients. Use ``np.inf`` for no limit.
tpot,classification,Lars,eps,2.220446049250313e-16,float64,"The machine-precision regularization in the computation of the
Cholesky diagonal factors. Increase this for very ill-conditioned
systems. Unlike the ``tol`` parameter in some iterative
optimization-based algorithms, this parameter does not control
the tolerance of the optimization."
tpot,classification,Lars,copy_X,True,bool,"If ``True``, X will be copied; else, it may be overwritten."
tpot,classification,Lars,fit_path,True,bool,"If True the full path is stored in the ``coef_path_`` attribute.
If you compute the solution for a large problem or many targets,
setting ``fit_path`` to ``False`` will lead to a speedup, especially
with a small alpha."
tpot,classification,Lars,jitter,None,NoneType,"Upper bound on a uniform noise parameter to be added to the
`y` values, to satisfy the model's assumption of
one-at-a-time computations. Might help with stability.

.. versionadded:: 0.23"
tpot,classification,Lars,random_state,None,NoneType,"Determines random number generation for jittering. Pass an int
for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`. Ignored if `jitter` is None.

.. versionadded:: 0.23"
tpot,classification,Lasso,alpha,1.0,float,"Constant that multiplies the L1 term, controlling regularization
strength. `alpha` must be a non-negative float i.e. in `[0, inf)`.

When `alpha = 0`, the objective is equivalent to ordinary least
squares, solved by the :class:`LinearRegression` object. For numerical
reasons, using `alpha = 0` with the `Lasso` object is not advised.
Instead, you should use the :class:`LinearRegression` object."
tpot,classification,Lasso,fit_intercept,True,bool,"Whether to calculate the intercept for this model. If set
to False, no intercept will be used in calculations
(i.e. data is expected to be centered)."
tpot,classification,Lasso,precompute,False,bool,"Whether to use a precomputed Gram matrix to speed up
calculations. The Gram matrix can also be passed as argument.
For sparse input this option is always ``False`` to preserve sparsity."
tpot,classification,Lasso,copy_X,True,bool,"If ``True``, X will be copied; else, it may be overwritten."
tpot,classification,Lasso,max_iter,1000,int,The maximum number of iterations.
tpot,classification,Lasso,tol,0.0001,float,"The tolerance for the optimization: if the updates are
smaller than ``tol``, the optimization code checks the
dual gap for optimality and continues until it is smaller
than ``tol``, see Notes below."
tpot,classification,Lasso,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`."
tpot,classification,Lasso,positive,False,bool,"When set to ``True``, forces the coefficients to be positive."
tpot,classification,Lasso,random_state,None,NoneType,"The seed of the pseudo random number generator that selects a random
feature to update. Used when ``selection`` == 'random'.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,Lasso,selection,cyclic,str,"If set to 'random', a random coefficient is updated every iteration
rather than looping over features sequentially by default. This
(setting to 'random') often leads to significantly faster convergence
especially when tol is higher than 1e-4."
tpot,classification,LassoLars,alpha,1.0,float,"Constant that multiplies the penalty term. Defaults to 1.0.
``alpha = 0`` is equivalent to an ordinary least square, solved
by :class:`LinearRegression`. For numerical reasons, using
``alpha = 0`` with the LassoLars object is not advised and you
should prefer the LinearRegression object."
tpot,classification,LassoLars,fit_intercept,True,bool,"Whether to calculate the intercept for this model. If set
to false, no intercept will be used in calculations
(i.e. data is expected to be centered)."
tpot,classification,LassoLars,verbose,False,bool,Sets the verbosity amount.
tpot,classification,LassoLars,normalize,deprecated,str,"This parameter is ignored when ``fit_intercept`` is set to False.
If True, the regressors X will be normalized before regression by
subtracting the mean and dividing by the l2-norm.
If you wish to standardize, please use
:class:`~sklearn.preprocessing.StandardScaler` before calling ``fit``
on an estimator with ``normalize=False``.

.. versionchanged:: 1.2
   default changed from True to False in 1.2.

.. deprecated:: 1.2
    ``normalize`` was deprecated in version 1.2 and will be removed in 1.4."
tpot,classification,LassoLars,precompute,auto,str,"Whether to use a precomputed Gram matrix to speed up
calculations. If set to ``'auto'`` let us decide. The Gram
matrix can also be passed as argument."
tpot,classification,LassoLars,max_iter,500,int,Maximum number of iterations to perform.
tpot,classification,LassoLars,eps,2.220446049250313e-16,float64,"The machine-precision regularization in the computation of the
Cholesky diagonal factors. Increase this for very ill-conditioned
systems. Unlike the ``tol`` parameter in some iterative
optimization-based algorithms, this parameter does not control
the tolerance of the optimization."
tpot,classification,LassoLars,copy_X,True,bool,"If True, X will be copied; else, it may be overwritten."
tpot,classification,LassoLars,fit_path,True,bool,"If ``True`` the full path is stored in the ``coef_path_`` attribute.
If you compute the solution for a large problem or many targets,
setting ``fit_path`` to ``False`` will lead to a speedup, especially
with a small alpha."
tpot,classification,LassoLars,positive,False,bool,"Restrict coefficients to be >= 0. Be aware that you might want to
remove fit_intercept which is set True by default.
Under the positive restriction the model coefficients will not converge
to the ordinary-least-squares solution for small values of alpha.
Only coefficients up to the smallest alpha value (``alphas_[alphas_ >
0.].min()`` when fit_path=True) reached by the stepwise Lars-Lasso
algorithm are typically in congruence with the solution of the
coordinate descent Lasso estimator."
tpot,classification,LassoLars,jitter,None,NoneType,"Upper bound on a uniform noise parameter to be added to the
`y` values, to satisfy the model's assumption of
one-at-a-time computations. Might help with stability.

.. versionadded:: 0.23"
tpot,classification,LassoLars,random_state,None,NoneType,"Determines random number generation for jittering. Pass an int
for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`. Ignored if `jitter` is None.

.. versionadded:: 0.23"
tpot,regression,LinearSVR,fit_intercept,True,bool,"Whether or not to fit an intercept. If set to True, the feature vector
is extended to include an intercept term: `[x_1, ..., x_n, 1]`, where
1 corresponds to the intercept. If set to False, no intercept will be
used in calculations (i.e. data is expected to be already centered)."
tpot,regression,LinearSVR,intercept_scaling,1.0,float,"When `fit_intercept` is True, the instance vector x becomes `[x_1, ...,
x_n, intercept_scaling]`, i.e. a ""synthetic"" feature with a constant
value equal to `intercept_scaling` is appended to the instance vector.
The intercept becomes intercept_scaling * synthetic feature weight.
Note that liblinear internally penalizes the intercept, treating it
like any other term in the feature vector. To reduce the impact of the
regularization on the intercept, the `intercept_scaling` parameter can
be set to a value greater than 1; the higher the value of
`intercept_scaling`, the lower the impact of regularization on it.
Then, the weights become `[w_x_1, ..., w_x_n,
w_intercept*intercept_scaling]`, where `w_x_1, ..., w_x_n` represent
the feature weights and the intercept weight is scaled by
`intercept_scaling`. This scaling allows the intercept term to have a
different regularization behavior compared to the other features."
tpot,regression,LinearSVR,verbose,0,int,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in liblinear that, if enabled, may not work
properly in a multithreaded context."
tpot,regression,LinearSVR,random_state,None,NoneType,"Controls the pseudo random number generation for shuffling the data.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,regression,LinearSVR,max_iter,1000,int,The maximum number of iterations to be run.
tpot,classification,MLPRegressor,hidden_layer_sizes,"(100,)",tuple,"The ith element represents the number of neurons in the ith
hidden layer."
tpot,classification,MLPRegressor,activation,relu,str,"Activation function for the hidden layer.

- 'identity', no-op activation, useful to implement linear bottleneck,
  returns f(x) = x

- 'logistic', the logistic sigmoid function,
  returns f(x) = 1 / (1 + exp(-x)).

- 'tanh', the hyperbolic tan function,
  returns f(x) = tanh(x).

- 'relu', the rectified linear unit function,
  returns f(x) = max(0, x)"
tpot,classification,MLPRegressor,solver,adam,str,"The solver for weight optimization.

- 'lbfgs' is an optimizer in the family of quasi-Newton methods.

- 'sgd' refers to stochastic gradient descent.

- 'adam' refers to a stochastic gradient-based optimizer proposed by
  Kingma, Diederik, and Jimmy Ba
Note: The default solver 'adam' works pretty well on relatively
large datasets (with thousands of training samples or more) in terms of
both training time and validation score.
For small datasets, however, 'lbfgs' can converge faster and perform
better."
tpot,classification,MLPRegressor,alpha,0.0001,float,"Strength of the L2 regularization term. The L2 regularization term
is divided by the sample size when added to the loss."
tpot,classification,MLPRegressor,batch_size,auto,str,"Size of minibatches for stochastic optimizers.
If the solver is 'lbfgs', the regressor will not use minibatch.
When set to ""auto"", `batch_size=min(200, n_samples)`."
tpot,classification,MLPRegressor,learning_rate,constant,str,"Learning rate schedule for weight updates.

- 'constant' is a constant learning rate given by
  'learning_rate_init'.

- 'invscaling' gradually decreases the learning rate ``learning_rate_``
  at each time step 't' using an inverse scaling exponent of 'power_t'.
  effective_learning_rate = learning_rate_init / pow(t, power_t)

- 'adaptive' keeps the learning rate constant to
  'learning_rate_init' as long as training loss keeps decreasing.
  Each time two consecutive epochs fail to decrease training loss by at
  least tol, or fail to increase validation score by at least tol if
  'early_stopping' is on, the current learning rate is divided by 5.

Only used when solver='sgd'."
tpot,classification,MLPRegressor,learning_rate_init,0.001,float,"The initial learning rate used. It controls the step-size
in updating the weights. Only used when solver='sgd' or 'adam'."
tpot,classification,MLPRegressor,power_t,0.5,float,"The exponent for inverse scaling learning rate.
It is used in updating effective learning rate when the learning_rate
is set to 'invscaling'. Only used when solver='sgd'."
tpot,classification,MLPRegressor,max_iter,200,int,"Maximum number of iterations. The solver iterates until convergence
(determined by 'tol') or this number of iterations. For stochastic
solvers ('sgd', 'adam'), note that this determines the number of epochs
(how many times each data point will be used), not the number of
gradient steps."
tpot,classification,MLPRegressor,shuffle,True,bool,"Whether to shuffle samples in each iteration. Only used when
solver='sgd' or 'adam'."
tpot,classification,MLPRegressor,random_state,None,NoneType,"Determines random number generation for weights and bias
initialization, train-test split if early stopping is used, and batch
sampling when solver='sgd' or 'adam'.
Pass an int for reproducible results across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,MLPRegressor,tol,0.0001,float,"Tolerance for the optimization. When the loss or score is not improving
by at least ``tol`` for ``n_iter_no_change`` consecutive iterations,
unless ``learning_rate`` is set to 'adaptive', convergence is
considered to be reached and training stops."
tpot,classification,MLPRegressor,verbose,False,bool,Whether to print progress messages to stdout.
tpot,classification,MLPRegressor,warm_start,False,bool,"When set to True, reuse the solution of the previous
call to fit as initialization, otherwise, just erase the
previous solution. See :term:`the Glossary <warm_start>`."
tpot,classification,MLPRegressor,momentum,0.9,float,"Momentum for gradient descent update. Should be between 0 and 1. Only
used when solver='sgd'."
tpot,classification,MLPRegressor,nesterovs_momentum,True,bool,"Whether to use Nesterov's momentum. Only used when solver='sgd' and
momentum > 0."
tpot,classification,MLPRegressor,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation
score is not improving. If set to True, it will automatically set
aside ``validation_fraction`` of training data as validation and
terminate training when validation score is not improving by at
least ``tol`` for ``n_iter_no_change`` consecutive epochs.
Only effective when solver='sgd' or 'adam'."
tpot,classification,MLPRegressor,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if early_stopping is True."
tpot,classification,MLPRegressor,beta_1,0.9,float,"Exponential decay rate for estimates of first moment vector in adam,
should be in [0, 1). Only used when solver='adam'."
tpot,classification,MLPRegressor,beta_2,0.999,float,"Exponential decay rate for estimates of second moment vector in adam,
should be in [0, 1). Only used when solver='adam'."
tpot,classification,MLPRegressor,epsilon,1e-08,float,Value for numerical stability in adam. Only used when solver='adam'.
tpot,classification,MLPRegressor,n_iter_no_change,10,int,"Maximum number of epochs to not meet ``tol`` improvement.
Only effective when solver='sgd' or 'adam'.

.. versionadded:: 0.20"
tpot,classification,MLPRegressor,max_fun,15000,int,"Only used when solver='lbfgs'. Maximum number of function calls.
The solver iterates until convergence (determined by ``tol``), number
of iterations reaches max_iter, or this number of function calls.
Note that number of function calls will be greater than or equal to
the number of iterations for the MLPRegressor.

.. versionadded:: 0.22"
tpot,classification,OrthogonalMatchingPursuit,n_nonzero_coefs,None,NoneType,"Desired number of non-zero entries in the solution. If None (by
default) this value is set to 10% of n_features."
tpot,classification,OrthogonalMatchingPursuit,tol,None,NoneType,"Maximum squared norm of the residual. If not None, overrides n_nonzero_coefs."
tpot,classification,OrthogonalMatchingPursuit,fit_intercept,True,bool,"Whether to calculate the intercept for this model. If set
to false, no intercept will be used in calculations
(i.e. data is expected to be centered)."
tpot,classification,OrthogonalMatchingPursuit,normalize,deprecated,str,"This parameter is ignored when ``fit_intercept`` is set to False.
If True, the regressors X will be normalized before regression by
subtracting the mean and dividing by the l2-norm.
If you wish to standardize, please use
:class:`~sklearn.preprocessing.StandardScaler` before calling ``fit``
on an estimator with ``normalize=False``.

.. versionchanged:: 1.2
   default changed from True to False in 1.2.

.. deprecated:: 1.2
    ``normalize`` was deprecated in version 1.2 and will be removed in 1.4."
tpot,classification,OrthogonalMatchingPursuit,precompute,auto,str,"Whether to use a precomputed Gram and Xy matrix to speed up
calculations. Improves performance when :term:`n_targets` or
:term:`n_samples` is very large. Note that if you already have such
matrices, you can pass them directly to the fit method."
tpot,classification,Perceptron,penalty,None,NoneType,The penalty (aka regularization term) to be used.
tpot,classification,Perceptron,alpha,0.0001,float,"Constant that multiplies the regularization term if regularization is
used."
tpot,classification,Perceptron,l1_ratio,0.15,float,"The Elastic Net mixing parameter, with `0 <= l1_ratio <= 1`.
`l1_ratio=0` corresponds to L2 penalty, `l1_ratio=1` to L1.
Only used if `penalty='elasticnet'`.

.. versionadded:: 0.24"
tpot,classification,Perceptron,fit_intercept,True,bool,"Whether the intercept should be estimated or not. If False, the
data is assumed to be already centered."
tpot,classification,Perceptron,max_iter,1000,int,"The maximum number of passes over the training data (aka epochs).
It only impacts the behavior in the ``fit`` method, and not the
:meth:`partial_fit` method.

.. versionadded:: 0.19"
tpot,classification,Perceptron,tol,0.001,float,"The stopping criterion. If it is not None, the iterations will stop
when (loss > previous_loss - tol).

.. versionadded:: 0.19"
tpot,classification,Perceptron,shuffle,True,bool,Whether or not the training data should be shuffled after each epoch.
tpot,classification,Perceptron,verbose,0,int,The verbosity level.
tpot,classification,Perceptron,eta0,1.0,float,Constant by which the updates are multiplied.
tpot,classification,Perceptron,n_jobs,None,NoneType,"The number of CPUs to use to do the OVA (One Versus All, for
multi-class problems) computation.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details."
tpot,classification,Perceptron,random_state,0,int,"Used to shuffle the training data, when ``shuffle`` is set to
``True``. Pass an int for reproducible output across multiple
function calls.
See :term:`Glossary <random_state>`."
tpot,classification,Perceptron,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation.
score is not improving. If set to True, it will automatically set aside
a stratified fraction of training data as validation and terminate
training when validation score is not improving by at least tol for
n_iter_no_change consecutive epochs.

.. versionadded:: 0.20"
tpot,classification,Perceptron,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if early_stopping is True.

.. versionadded:: 0.20"
tpot,classification,Perceptron,n_iter_no_change,5,int,"Number of iterations with no improvement to wait before early stopping.

.. versionadded:: 0.20"
tpot,classification,Perceptron,class_weight,None,NoneType,"Preset for the class_weight fit parameter.

Weights associated with classes. If not given, all classes
are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``."
tpot,classification,Perceptron,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution. See
:term:`the Glossary <warm_start>`."
tpot,regression,RandomForestRegressor,criterion,squared_error,str,"The function to measure the quality of a split. Supported criteria
are ""squared_error"" for the mean squared error, which is equal to
variance reduction as feature selection criterion and minimizes the L2
loss using the mean of each terminal node, ""friedman_mse"", which uses
mean squared error with Friedman's improvement score for potential
splits, ""absolute_error"" for the mean absolute error, which minimizes
the L1 loss using the median of each terminal node, and ""poisson"" which
uses reduction in Poisson deviance to find splits.
Training using ""absolute_error"" is significantly slower
than when using ""squared_error"".

.. versionadded:: 0.18
   Mean Absolute Error (MAE) criterion.

.. versionadded:: 1.0
   Poisson criterion."
tpot,regression,RandomForestRegressor,max_depth,None,NoneType,"The maximum depth of the tree. If None, then nodes are expanded until
all leaves are pure or until all leaves contain less than
min_samples_split samples."
tpot,regression,RandomForestRegressor,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided."
tpot,regression,RandomForestRegressor,max_leaf_nodes,None,NoneType,"Grow trees with ``max_leaf_nodes`` in best-first fashion.
Best nodes are defined as relative reduction in impurity.
If None then unlimited number of leaf nodes."
tpot,regression,RandomForestRegressor,min_impurity_decrease,0.0,float,"A node will be split if this split induces a decrease of the impurity
greater than or equal to this value.

The weighted impurity decrease equation is the following::

    N_t / N * (impurity - N_t_R / N_t * right_impurity
                        - N_t_L / N_t * left_impurity)

where ``N`` is the total number of samples, ``N_t`` is the number of
samples at the current node, ``N_t_L`` is the number of samples in the
left child, and ``N_t_R`` is the number of samples in the right child.

``N``, ``N_t``, ``N_t_R`` and ``N_t_L`` all refer to the weighted sum,
if ``sample_weight`` is passed.

.. versionadded:: 0.19"
tpot,regression,RandomForestRegressor,oob_score,False,bool,"Whether to use out-of-bag samples to estimate the generalization score.
By default, :func:`~sklearn.metrics.r2_score` is used.
Provide a callable with signature `metric(y_true, y_pred)` to use a
custom metric. Only available if `bootstrap=True`."
tpot,regression,RandomForestRegressor,n_jobs,None,NoneType,"The number of jobs to run in parallel. :meth:`fit`, :meth:`predict`,
:meth:`decision_path` and :meth:`apply` are all parallelized over the
trees. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors. See :term:`Glossary
<n_jobs>` for more details."
tpot,regression,RandomForestRegressor,random_state,None,NoneType,"Controls both the randomness of the bootstrapping of the samples used
when building trees (if ``bootstrap=True``) and the sampling of the
features to consider when looking for the best split at each node
(if ``max_features < n_features``).
See :term:`Glossary <random_state>` for details."
tpot,regression,RandomForestRegressor,verbose,0,int,Controls the verbosity when fitting and predicting.
tpot,regression,RandomForestRegressor,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit a whole
new forest. See :term:`Glossary <warm_start>` and
:ref:`gradient_boosting_warm_start` for details."
tpot,regression,RandomForestRegressor,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
tpot,regression,RandomForestRegressor,max_samples,None,NoneType,"If bootstrap is True, the number of samples to draw from X
to train each base estimator.

- If None (default), then draw `X.shape[0]` samples.
- If int, then draw `max_samples` samples.
- If float, then draw `max(round(n_samples * max_samples), 1)` samples. Thus,
  `max_samples` should be in the interval `(0.0, 1.0]`.

.. versionadded:: 0.22"
tpot,classification,Ridge,alpha,1.0,float,"Constant that multiplies the L2 term, controlling regularization
strength. `alpha` must be a non-negative float i.e. in `[0, inf)`.

When `alpha = 0`, the objective is equivalent to ordinary least
squares, solved by the :class:`LinearRegression` object. For numerical
reasons, using `alpha = 0` with the `Ridge` object is not advised.
Instead, you should use the :class:`LinearRegression` object.

If an array is passed, penalties are assumed to be specific to the
targets. Hence they must correspond in number."
tpot,classification,Ridge,fit_intercept,True,bool,"Whether to fit the intercept for this model. If set
to false, no intercept will be used in calculations
(i.e. ``X`` and ``y`` are expected to be centered)."
tpot,classification,Ridge,copy_X,True,bool,"If True, X will be copied; else, it may be overwritten."
tpot,classification,Ridge,max_iter,None,NoneType,"Maximum number of iterations for conjugate gradient solver.
For 'sparse_cg' and 'lsqr' solvers, the default value is determined
by scipy.sparse.linalg. For 'sag' solver, the default value is 1000.
For 'lbfgs' solver, the default value is 15000."
