framework,family,class,parameter_name,value_default,value_type,description
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,impute_missing,False,bool,Whether to impute missing entries with the column mean
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,seed,-1,long,RNG seed for initialization
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,randomforest,H2ORandomForestEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,randomforest,H2ORandomForestEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,randomforest,H2ORandomForestEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,randomforest,H2ORandomForestEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,randomforest,H2ORandomForestEstimator,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,randomforest,H2ORandomForestEstimator,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,randomforest,H2ORandomForestEstimator,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,randomforest,H2ORandomForestEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,randomforest,H2ORandomForestEstimator,score_tree_interval,0,int,Score the model after every so many trees. Disabled if set to 0.
h2o,randomforest,H2ORandomForestEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,randomforest,H2ORandomForestEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,randomforest,H2ORandomForestEstimator,response_column,None,vecspecifier,Response variable column.
h2o,randomforest,H2ORandomForestEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,randomforest,H2ORandomForestEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,randomforest,H2ORandomForestEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,randomforest,H2ORandomForestEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,randomforest,H2ORandomForestEstimator,balance_classes,False,bool,Balance training data class counts via over/under-sampling (for imbalanced data).
h2o,randomforest,H2ORandomForestEstimator,class_sampling_factors,None,float,"Desired over/under-sampling ratios per class (in lexicographic order). If not specified, sampling factors will be automatically computed to obtain class balance during training. Requires balance_classes."
h2o,randomforest,H2ORandomForestEstimator,max_after_balance_size,5.0,float,Maximum relative size of the training data after balancing class counts (can be less than 1.0). Requires balance_classes.
h2o,randomforest,H2ORandomForestEstimator,max_confusion_matrix_size,20,int,[Deprecated] Maximum size (# classes) for confusion matrices to be printed in the Logs
h2o,randomforest,H2ORandomForestEstimator,ntrees,50,int,Number of trees.
h2o,randomforest,H2ORandomForestEstimator,max_depth,20,int,Maximum tree depth (0 for unlimited).
h2o,randomforest,H2ORandomForestEstimator,min_rows,1.0,float,Fewest allowed (weighted) observations in a leaf.
h2o,randomforest,H2ORandomForestEstimator,nbins,20,int,"For numerical columns (real/int), build a histogram of (at least) this many bins, then split at the best point"
h2o,randomforest,H2ORandomForestEstimator,nbins_top_level,1024,int,"For numerical columns (real/int), build a histogram of (at most) this many bins at the root level, then decrease by factor of two per level"
h2o,randomforest,H2ORandomForestEstimator,nbins_cats,1024,int,"For categorical columns (factors), build a histogram of this many bins, then split at the best point. Higher values can lead to more overfitting."
h2o,randomforest,H2ORandomForestEstimator,r2_stopping,1.7976931348623157e+308,float,"r2_stopping is no longer supported and will be ignored if set - please use stopping_rounds, stopping_metric and stopping_tolerance instead. Previous version of H2O would stop making trees when the R^2 metric equals or exceeds this"
h2o,randomforest,H2ORandomForestEstimator,stopping_rounds,0,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,randomforest,H2ORandomForestEstimator,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,randomforest,H2ORandomForestEstimator,stopping_tolerance,0.001,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,randomforest,H2ORandomForestEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,randomforest,H2ORandomForestEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable)
h2o,randomforest,H2ORandomForestEstimator,build_tree_one_node,False,bool,Run on one node only; no network overhead but fewer cpus used. Suitable for small datasets.
h2o,randomforest,H2ORandomForestEstimator,mtries,-1,int,"Number of variables randomly sampled as candidates at each split. If set to -1, defaults to sqrt{p} for classification and p/3 for regression (where p is the # of predictors"
h2o,randomforest,H2ORandomForestEstimator,sample_rate,0.632,float,Row sample rate per tree (from 0.0 to 1.0)
h2o,randomforest,H2ORandomForestEstimator,sample_rate_per_class,None,float,"A list of row sample rates per class (relative fraction for each class, from 0.0 to 1.0), for each tree"
h2o,randomforest,H2ORandomForestEstimator,binomial_double_trees,False,bool,For binary classification: Build 2x as many trees (one per class) - can lead to higher accuracy.
h2o,randomforest,H2ORandomForestEstimator,checkpoint,None,key<model>,Model checkpoint to resume training with.
h2o,randomforest,H2ORandomForestEstimator,col_sample_rate_change_per_level,1.0,float,Relative change of the column sampling rate for every level (must be > 0.0 and <= 2.0)
h2o,randomforest,H2ORandomForestEstimator,col_sample_rate_per_tree,1.0,float,Column sample rate per tree (from 0.0 to 1.0)
h2o,randomforest,H2ORandomForestEstimator,min_split_improvement,1e-05,float,Minimum relative improvement in squared error reduction for a split to happen
h2o,randomforest,H2ORandomForestEstimator,histogram_type,AUTO,"Categorical(['AUTO', 'UniformAdaptive', 'Random', 'QuantilesGlobal', 'RoundRobin', 'UniformRobust'])",What type of histogram to use for finding optimal split points
h2o,randomforest,H2ORandomForestEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,randomforest,H2ORandomForestEstimator,calibrate_model,False,bool,Use Platt Scaling (default) or Isotonic Regression to calculate calibrated class probabilities. Calibration can provide more accurate estimates of class probabilities.
h2o,randomforest,H2ORandomForestEstimator,calibration_frame,None,key<frame>,Data for model calibration
h2o,randomforest,H2ORandomForestEstimator,calibration_method,AUTO,"Categorical(['AUTO', 'PlattScaling', 'IsotonicRegression'])",Calibration method to use
h2o,randomforest,H2ORandomForestEstimator,distribution,AUTO,"Categorical(['AUTO', 'bernoulli', 'quasibinomial', 'ordinal', 'multinomial', 'gaussian', 'poisson', 'gamma', 'tweedie', 'laplace', 'quantile', 'huber', 'custom'])",Distribution function
h2o,randomforest,H2ORandomForestEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,randomforest,H2ORandomForestEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,randomforest,H2ORandomForestEstimator,check_constant_response,True,bool,"Check if response column is constant. If enabled, then an exception is thrown if the response column is a constant value.If disabled, then model will train regardless of the response column being a constant value or not."
h2o,randomforest,H2ORandomForestEstimator,gainslift_bins,-1,int,Gains/Lift table number of bins. 0 means disabled.. Default value -1 means automatic binning.
h2o,randomforest,H2ORandomForestEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,rulefit,H2ORuleFitEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,rulefit,H2ORuleFitEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,rulefit,H2ORuleFitEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,rulefit,H2ORuleFitEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable).
h2o,rulefit,H2ORuleFitEstimator,response_column,None,vecspecifier,Response variable column.
h2o,rulefit,H2ORuleFitEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,rulefit,H2ORuleFitEstimator,algorithm,AUTO,"Categorical(['AUTO', 'DRF', 'GBM'])",The algorithm to use to generate rules.
h2o,rulefit,H2ORuleFitEstimator,min_rule_length,3,int,Minimum length of rules. Defaults to 3.
h2o,rulefit,H2ORuleFitEstimator,max_rule_length,3,int,Maximum length of rules. Defaults to 3.
h2o,rulefit,H2ORuleFitEstimator,max_num_rules,-1,int,The maximum number of rules to return. defaults to -1 which means the number of rules is selected  by diminishing returns in model deviance.
h2o,rulefit,H2ORuleFitEstimator,model_type,RULES_AND_LINEAR,"Categorical(['RULES_AND_LINEAR', 'RULES', 'LINEAR'])",Specifies type of base learners in the ensemble.
h2o,rulefit,H2ORuleFitEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,rulefit,H2ORuleFitEstimator,distribution,AUTO,"Categorical(['AUTO', 'bernoulli', 'quasibinomial', 'ordinal', 'multinomial', 'gaussian', 'poisson', 'gamma', 'tweedie', 'laplace', 'quantile', 'huber', 'custom'])",Distribution function
h2o,rulefit,H2ORuleFitEstimator,rule_generation_ntrees,50,int,Specifies the number of trees to build in the tree model. Defaults to 50.
h2o,rulefit,H2ORuleFitEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,rulefit,H2ORuleFitEstimator,remove_duplicates,True,bool,Whether to remove rules which are identical to an earlier rule. Defaults to true.
h2o,rulefit,H2ORuleFitEstimator,lambda,None,float,Lambda for LASSO regressor.
h2o,rulefit,H2ORuleFitEstimator,max_categorical_levels,10,int,"For every categorical feature, only use this many most frequent categorical levels for model training. Only used for categorical_encoding == EnumLimited."
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,transform,NONE,"Categorical(['NONE', 'STANDARDIZE', 'NORMALIZE', 'DEMEAN', 'DESCALE'])",Transformation of training data
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,svd_method,GramSVD,"Categorical(['GramSVD', 'Power', 'Randomized'])",Method for computing SVD (Caution: Randomized is currently experimental and unstable)
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,nv,1,int,Number of right singular vectors
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,max_iterations,1000,int,Maximum iterations
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,seed,-1,long,RNG seed for k-means++ initialization
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,keep_u,True,bool,Save left singular vectors?
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,u_name,None,string,Frame key to save left singular vectors
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,use_all_factor_levels,True,bool,Whether first factor level is included in each categorical expansion
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,singularvaluedecomposition,H2OSingularValueDecompositionEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,stackedensemble,H2OStackedEnsembleEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,stackedensemble,H2OStackedEnsembleEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,stackedensemble,H2OStackedEnsembleEstimator,response_column,None,vecspecifier,Response variable column.
h2o,stackedensemble,H2OStackedEnsembleEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,stackedensemble,H2OStackedEnsembleEstimator,blending_frame,None,key<frame>,Frame used to compute the predictions that serve as the training frame for the metalearner (triggers blending mode if provided)
h2o,stackedensemble,H2OStackedEnsembleEstimator,base_models,[],key<keyed>[],"List of models or grids (or their ids) to ensemble/stack together. Grids are expanded to individual models. If not using blending frame, then models must have been cross-validated using nfolds > 1, and folds must be identical across models."
h2o,stackedensemble,H2OStackedEnsembleEstimator,metalearner_algorithm,AUTO,"Categorical(['AUTO', 'deeplearning', 'drf', 'gbm', 'glm', 'naivebayes', 'xgboost'])","Type of algorithm to use as the metalearner. Options include 'AUTO' (GLM with non negative weights; if validation_frame is present, a lambda search is performed), 'deeplearning' (Deep Learning with default parameters), 'drf' (Random Forest with default parameters), 'gbm' (GBM with default parameters), 'glm' (GLM with default parameters), 'naivebayes' (NaiveBayes with default parameters), or 'xgboost' (if available, XGBoost with default parameters)."
h2o,stackedensemble,H2OStackedEnsembleEstimator,metalearner_nfolds,0,int,Number of folds for K-fold cross-validation of the metalearner algorithm (0 to disable or >= 2).
h2o,stackedensemble,H2OStackedEnsembleEstimator,metalearner_fold_assignment,None,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme for metalearner cross-validation.  Defaults to AUTO (which is currently set to Random). The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,stackedensemble,H2OStackedEnsembleEstimator,metalearner_fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation for cross-validation of the metalearner.
h2o,stackedensemble,H2OStackedEnsembleEstimator,metalearner_params,,string,Parameters for metalearner algorithm
h2o,stackedensemble,H2OStackedEnsembleEstimator,metalearner_transform,NONE,"Categorical(['NONE', 'Logit'])",Transformation used for the level one frame.
h2o,stackedensemble,H2OStackedEnsembleEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,stackedensemble,H2OStackedEnsembleEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,stackedensemble,H2OStackedEnsembleEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,stackedensemble,H2OStackedEnsembleEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,stackedensemble,H2OStackedEnsembleEstimator,seed,-1,long,Seed for random numbers; passed through to the metalearner algorithm. Defaults to -1 (time-based random number)
h2o,stackedensemble,H2OStackedEnsembleEstimator,score_training_samples,10000,long,"Specify the number of training set samples for scoring. The value must be >= 0. To use all training samples, enter 0."
h2o,stackedensemble,H2OStackedEnsembleEstimator,keep_levelone_frame,False,bool,Keep level one frame used for metalearner training.
h2o,stackedensemble,H2OStackedEnsembleEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,stackedensemble,H2OStackedEnsembleEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,stackedensemble,H2OStackedEnsembleEstimator,gainslift_bins,-1,int,Gains/Lift table number of bins. 0 means disabled.. Default value -1 means automatic binning.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,response_column,None,vecspecifier,Response variable column.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,hyper_param,1.0,float,Penalty parameter C of the error term
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,kernel_type,gaussian,Categorical(['gaussian']),Type of used kernel
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,gamma,-1.0,float,"Coefficient of the kernel (currently RBF gamma for gaussian kernel, -1 means 1/#features)"
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,rank_ratio,-1.0,float,Desired rank of the ICF matrix expressed as an ration of number of input rows (-1 means use sqrt(#rows)).
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,positive_weight,1.0,float,Weight of positive (+1) class of observations
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,negative_weight,1.0,float,Weight of positive (-1) class of observations
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,disable_training_metrics,True,bool,Disable calculating training metrics (expensive on large datasets)
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,sv_threshold,0.0001,float,Threshold for accepting a candidate observation into the set of support vectors
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,fact_threshold,1e-05,float,Convergence threshold of the Incomplete Cholesky Factorization (ICF)
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,feasible_threshold,0.001,float,Convergence threshold for primal-dual residuals in the IPM iteration
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,surrogate_gap_threshold,0.001,float,Feasibility criterion of the surrogate duality gap (eta)
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,mu_factor,10.0,float,Increasing factor mu
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,max_iterations,200,int,Maximum number of iteration of the algorithm
h2o,supportvectormachine,H2OSupportVectorMachineEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable)
h2o,targetencoder,H2OTargetEncoderEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,targetencoder,H2OTargetEncoderEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,targetencoder,H2OTargetEncoderEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,targetencoder,H2OTargetEncoderEstimator,response_column,None,vecspecifier,Response variable column.
h2o,targetencoder,H2OTargetEncoderEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,targetencoder,H2OTargetEncoderEstimator,columns_to_encode,None,string[][],"List of categorical columns or groups of categorical columns to encode. When groups of columns are specified, each group is encoded as a single column (interactions are created internally)."
h2o,targetencoder,H2OTargetEncoderEstimator,keep_original_categorical_columns,True,bool,"If true, the original non-encoded categorical features will remain in the result frame."
h2o,targetencoder,H2OTargetEncoderEstimator,blending,False,bool,"If true, enables blending of posterior probabilities (computed for a given categorical value) with prior probabilities (computed on the entire set). This allows to mitigate the effect of categorical values with small cardinality. The blending effect can be tuned using the `inflection_point` and `smoothing` parameters."
h2o,targetencoder,H2OTargetEncoderEstimator,inflection_point,10.0,float,"Inflection point of the sigmoid used to blend probabilities (see `blending` parameter). For a given categorical value, if it appears less that `inflection_point` in a data sample, then the influence of the posterior probability will be smaller than the prior."
h2o,targetencoder,H2OTargetEncoderEstimator,smoothing,20.0,float,"Smoothing factor corresponds to the inverse of the slope at the inflection point on the sigmoid used to blend probabilities (see `blending` parameter). If smoothing tends towards 0, then the sigmoid used for blending turns into a Heaviside step function."
h2o,targetencoder,H2OTargetEncoderEstimator,data_leakage_handling,None,"Categorical(['LeaveOneOut', 'KFold', 'None'])","Data leakage handling strategy used to generate the encoding. Supported options are: 1) ""none"" (default) - no holdout, using the entire training frame. 2) ""leave_one_out"" - current row's response value is subtracted from the per-level frequencies pre-calculated on the entire training frame. 3) ""k_fold"" - encodings for a fold are generated based on out-of-fold data."
h2o,targetencoder,H2OTargetEncoderEstimator,noise,0.01,float,"The amount of noise to add to the encoded column. Use 0 to disable noise, and -1 (=AUTO) to let the algorithm determine a reasonable amount of noise."
h2o,targetencoder,H2OTargetEncoderEstimator,seed,-1,long,"Seed used to generate the noise. By default, the seed is chosen randomly."
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,score_tree_interval,0,int,Score the model after every so many trees. Disabled if set to 0.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,response_column,None,vecspecifier,Response variable column.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,ntrees,50,int,Number of trees.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,max_depth,20,int,Maximum tree depth (0 for unlimited).
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,min_rows,1.0,float,Fewest allowed (weighted) observations in a leaf.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,nbins,20,int,"For numerical columns (real/int), build a histogram of (at least) this many bins, then split at the best point"
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,nbins_top_level,1024,int,"For numerical columns (real/int), build a histogram of (at most) this many bins at the root level, then decrease by factor of two per level"
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,nbins_cats,1024,int,"For categorical columns (factors), build a histogram of this many bins, then split at the best point. Higher values can lead to more overfitting."
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable)
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,mtries,-2,int,"Number of variables randomly sampled as candidates at each split. If set to -1, defaults to sqrt{p} for classification and p/3 for regression (where p is the # of predictors"
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,sample_rate,0.632,float,Row sample rate per tree (from 0.0 to 1.0)
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,sample_rate_per_class,None,float,"A list of row sample rates per class (relative fraction for each class, from 0.0 to 1.0), for each tree"
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,col_sample_rate_change_per_level,1.0,float,Relative change of the column sampling rate for every level (must be > 0.0 and <= 2.0)
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,col_sample_rate_per_tree,1.0,float,Column sample rate per tree (from 0.0 to 1.0)
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,histogram_type,AUTO,"Categorical(['AUTO', 'UniformAdaptive', 'Random', 'QuantilesGlobal', 'RoundRobin', 'UniformRobust'])",What type of histogram to use for finding optimal split points
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,distribution,AUTO,"Categorical(['AUTO', 'bernoulli', 'quasibinomial', 'ordinal', 'multinomial', 'gaussian', 'poisson', 'gamma', 'tweedie', 'laplace', 'quantile', 'huber', 'custom'])",Distribution function
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,check_constant_response,True,bool,"Check if response column is constant. If enabled, then an exception is thrown if the response column is a constant value.If disabled, then model will train regardless of the response column being a constant value or not."
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,treatment_column,treatment,string,Define the column which will be used for computing uplift gain to select best split for a tree. The column has to divide the dataset into treatment (value 1) and control (value 0) groups.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,uplift_metric,AUTO,"Categorical(['AUTO', 'KL', 'Euclidean', 'ChiSquared'])",Divergence metric used to find best split when building an uplift tree.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,auuc_type,AUTO,"Categorical(['AUTO', 'qini', 'lift', 'gain'])",Metric used to calculate Area Under Uplift Curve.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,auuc_nbins,-1,int,Number of bins to calculate Area Under Uplift Curve.
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,stopping_rounds,0,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,upliftrandomforest,H2OUpliftRandomForestEstimator,stopping_tolerance,0.001,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,word2vec,H2OWord2vecEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,word2vec,H2OWord2vecEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,word2vec,H2OWord2vecEstimator,min_word_freq,5,int,This will discard words that appear less than <int> times
